,BedNumber,BathNumber,HouseSize,LotSize,ZipCode,Price
359,2.0,2.0,1000.0,15714.0,"Los Angeles, CA 90034",670000.0
360,3.0,1.0,2399.0,5593.0,"Los Angeles, CA 90042",875000.0
361,1.0,1.0,661.0,96903.00000000001,"Los Angeles, CA 90024",549000.0
362,2.0,2.5,1247.0,9570.0,"Los Angeles, CA 90035",850000.0
363,2.0,1.0,750.0,2294.0,"San Pedro, CA 90731",699000.0
364,3.0,2.0,1963.0,8130.0,"North Hills, CA 91343",1095000.0
365,4.0,2.0,1670.0,4504.0,"San Pedro, CA 90731",899999.0
366,3.0,2.0,1425.0,7700.0,"Tujunga, CA 91042",950000.0
367,4.0,2.0,1884.0,7552.0,"Granada Hills, CA 91344",929000.0
368,3.0,2.0,1575.0,6721.0,"Reseda, CA 91335",840000.0
369,1.0,1.0,859.0,162814.5,"Playa Del Rey, CA 90293",720000.0
370,16.0,,5804.0,6794.0,"Los Angeles, CA 90037",2075000.0
371,3.0,3.0,1912.0,6050.0,"Los Angeles, CA 90045",1790000.0
372,6.0,4.5,5833.0,22261.5,"Studio City, CA 91604",3750000.0
373,2.0,2.5,2933.0,7488.0,"Los Angeles, CA 90065",1900000.0
374,3.0,2.5,1796.0,6569.0,"Marina del Rey, CA 90292",1750000.0
375,4.0,4.0,3045.0,17896.5,"Los Angeles, CA 90046",2495000.0
376,3.0,2.0,2022.0,41031.0,"Los Angeles, CA 90024",1495000.0
377,2.0,2.0,1540.0,73332.0,"Venice, CA 90291",1535000.0
378,3.0,1.0,1160.0,5162.0,"Los Angeles, CA 90062",720000.0
379,3.0,1.0,824.0,4188.0,"Los Angeles, CA 90003",475000.0
380,2.0,2.0,1098.0,5593.0,"East Los Angeles, CA 90023",600000.0
381,4.0,,1400.0,4000.0,"Los Angeles, CA 90033",600000.0
382,6.0,2.0,1508.0,5564.0,,599000.0
383,4.0,2.0,1097.0,6424.0,"Los Angeles, CA 90059",550000.0
384,2.0,2.0,1040.0,15714.0,"Tujunga, CA 91042",599000.0
385,1.0,1.0,429.0,236146.5,"Tarzana, CA 91356",309999.0
386,5.0,3.0,1908.0,5757.0,"Los Angeles, CA 90062",899000.0
387,2.0,1.0,816.0,4998.0,"San Pedro, CA 90731",599000.0
388,3.0,3.0,1580.0,6066.0,"San Fernando, CA 91340",699000.0
389,2.0,2.0,1077.0,90792.0,"Panorama City, CA 91402",399999.0
390,2.0,2.0,810.0,6339.0,"Los Angeles, CA 90031",725000.0
391,3.0,2.0,1386.0,5604.0,"Los Angeles, CA 90044",610000.0
392,4.0,2.0,1680.0,18333.0,"Sylmar, CA 91342",825000.0
393,4.0,4.0,2358.0,8440.0,"North Hills, CA 91343",995000.0
394,3.0,2.0,1228.0,5441.0,"Los Angeles, CA 90008",1075000.0
395,3.0,3.0,1467.0,2108.0,"Los Angeles, CA 90034",1079000.0
396,3.0,1.0,1221.0,5201.0,"Los Angeles, CA 90047",750000.0
397,6.0,4.0,2965.0,5896.0,"Los Angeles, CA 90062",1250000.0
398,4.0,5.5,4050.0,5092.0,"Los Angeles, CA 90065",2088888.0
399,4.0,3.0,2914.0,22698.0,"Shadow Hills, CA 91040",1400000.0
400,2.0,2.0,1424.0,16150.5,"Studio City, CA 91604",783000.0
401,4.0,3.0,2300.0,7754.0,"Los Angeles, CA 90041",1725000.0
402,1.0,1.0,970.0,52816.5,"Los Angeles, CA 90015",658000.0
403,4.0,3.0,2400.0,5535.0,"Silver Lakes, CA 90026",1300000.0
404,3.0,2.0,1122.0,4885.0,"Tujunga, CA 91042",795000.0
405,3.0,2.0,1191.0,7200.0,"North Hills, CA 91343",769500.0
406,3.0,2.5,1832.0,7189.0,"Woodland Hills, CA 91367",999000.0
407,2.0,2.0,1170.0,52816.5,"Los Angeles, CA 90015",999888.0
408,4.0,5.0,3862.0,6752.0,"Los Angeles, CA 90038",1795000.0
409,4.0,3.0,2015.0,6600.0,"Woodland Hills, CA 91367",996000.0
410,3.0,3.0,1366.0,8783.0,"Glassell Park, CA 90065",1149000.0
411,2.0,2.0,1371.0,13095.0,"Los Angeles, CA 90048",1349000.0
412,4.0,5.5,4250.0,6020.0,"Los Angeles, CA 90069",7250000.0
413,5.0,4.0,4754.0,6756.0,"Los Angeles, CA 90027",2250000.0
414,,4.0,2282.0,5401.0,"Los Angeles, CA 90034",1700000.0
415,5.0,3.0,2509.0,,"Northridge, CA 91326",1300000.0
416,9.0,8.0,4442.0,7211.0,"Los Angeles, CA 90016",2100000.0
417,4.0,4.0,2890.0,9190.0,"Beverly Hills, CA 90210",2995000.0
418,3.0,3.5,2899.0,6469.0,"Los Angeles, CA 90069",3695000.0
419,4.0,3.5,3029.0,6499.0,"Los Angeles, CA 90069",2999000.0
420,3.0,2.0,1004.0,4187.0,"Los Angeles, CA 90003",510000.0
421,2.0,2.5,974.0,17023.5,"Los Angeles, CA 90035",584700.0
422,2.0,1.0,925.0,4809.0,"Los Angeles, CA 90026",699000.0
423,4.0,2.5,1682.0,60236.99999999999,"North Hills, CA 91343",575500.0
424,4.0,3.0,2783.0,20515.5,"Lake View Terrace, CA 91342",1149000.0
425,3.0,2.0,840.0,4406.0,"Los Angeles, CA 90031",620000.0
426,2.0,2.0,864.0,37102.5,"Sylmar, CA 91342",359900.0
427,3.0,2.0,1585.0,12222.000000000002,"Sylmar, CA 91342",785000.0
428,1.0,1.0,690.0,64602.0,"Los Angeles, CA 90012",375000.0
429,3.0,3.0,1282.0,5946.0,"Los Angeles, CA 90044",630000.0
430,4.0,2.0,2016.0,4331.0,"Los Angeles, CA 90063",785000.0
431,2.0,1.0,744.0,4805.0,"Los Angeles, CA 90039",943000.0
432,3.0,2.0,1222.0,5186.0,"Tujunga, CA 91042",725000.0
433,5.0,5.5,4073.0,8484.0,"Porter Ranch, CA 91326",1795000.0
434,4.0,4.0,3617.0,10912.5,"Granada Hills, CA 91344",1500000.0
435,4.0,3.0,2625.0,17460.0,"Sylmar, CA 91342",950000.0
436,2.0,2.5,1415.0,4992.0,"Los Angeles, CA 90026",1200000.0
437,2.0,1.0,1110.0,5997.0,"Encino, CA 91316",870000.0
438,5.0,3.0,2548.0,8947.0,"Northridge, CA 91325",1300000.0
439,3.0,2.0,1449.0,10912.5,"Chatsworth, CA 91311",800000.0
440,4.0,3.0,1700.0,6050.0,"Northridge, CA 91325",875000.0
441,3.0,2.0,1207.0,7079.0,"Granada Hills, CA 91344",789900.0
442,5.0,5.5,6300.0,81625.5,"Los Angeles, CA 90046",8500000.0
443,8.0,6.0,3797.0,6642.0,"Los Angeles, CA 90063",1300000.0
444,12.0,5.0,3352.0,7157.0,"Los Angeles, CA 90019",1500000.0
445,7.0,4.0,3908.0,6113.0,"Wilmington, CA 90744",1189000.0
446,,20.0,6932.0,10039.5,"Los Angeles, CA 90028",6230000.0
447,2.0,2.0,1175.0,22261.5,"Shadow Hills, CA 91040",989950.0
448,4.0,2.0,2057.0,7349.0,"Woodland Hills, CA 91367",947000.0
449,4.0,2.5,2576.0,10912.5,"Northridge, CA 91325",1150000.0
450,2.0,2.0,965.0,603243.0,"Los Angeles, CA 90068",899950.0
451,4.0,2.0,1640.0,7440.0,"Granada Hills, CA 91344",976000.0
452,4.0,3.5,3100.0,9099.0,"Valley Village, CA 91607",2999000.0
453,7.0,4.0,2630.0,9753.0,"Los Angeles, CA 90037",1100000.0
454,4.0,3.0,1110.0,41031.0,"Sun Valley, CA 91352",1275000.0
455,4.0,2.0,1421.0,8189.0,"Lake Balboa, CA 91406",950000.0
456,2.0,1.0,1176.0,6011.0,"Los Angeles, CA 90011",1250000.0
457,3.0,3.5,1731.0,,"San Pedro, CA 90732",
458,3.0,2.5,1800.0,,"San Pedro, CA 90732",
459,4.0,3.5,1800.0,,"San Pedro, CA 90732",
460,4.0,3.5,1977.0,,"San Pedro, CA 90732",
461,7.0,8.5,7800.0,9841.0,"Brentwood, CA 90049",8800000.0
462,4.0,3.0,2549.0,6967.0,"Los Angeles, CA 90024",2395900.0
463,2.0,2.0,1152.0,,"Chatsworth, CA 91311",200000.0
464,,,1232.0,5400.0,,649999.0
465,3.0,2.0,1365.0,176346.0,"San Pedro, CA 90732",529000.0
466,2.0,1.0,1102.0,5500.0,"Panorama City, CA 91402",575000.0
467,3.0,1.0,1424.0,5600.0,"Los Angeles, CA 90042",695000.0
468,2.0,2.0,1008.0,2676.0,"Los Angeles, CA 90047",629900.0
469,3.0,1.0,1368.0,5612.0,"Los Angeles, CA 90065",699900.0
470,3.0,2.5,1964.0,4903.0,"Los Angeles, CA 90032",965000.0
471,1.0,1.0,930.0,38848.5,"Los Angeles, CA 90015",540000.0
472,4.0,2.0,1506.0,81625.5,"Sylmar, CA 91342",565000.0
473,2.0,1.0,648.0,1215.0,"Wilmington, CA 90744",475000.0
474,3.0,2.0,1656.0,9061.0,"Granada Hills, CA 91344",839000.0
475,3.0,2.0,1601.0,43650.0,"Encino, CA 91316",785000.0
476,4.0,4.0,4442.0,5162.0,"Beverly Hills, CA 90210",2349000.0
477,2.0,2.0,1048.0,5434.0,"Sunland, CA 91040",775000.0
478,2.0,2.0,1053.0,223488.0,"Los Angeles, CA 90067",999000.0
479,2.0,1.0,944.0,6516.0,"Lake Balboa, CA 91406",685000.0
480,3.0,4.0,1844.0,1463.0,"Los Angeles, CA 90042",975000.0
481,1.0,1.0,735.0,106506.0,"Los Angeles, CA 90012",515000.0
482,3.0,3.0,1737.0,7501.0,"Los Angeles, CA 90004",1525000.0
483,1.0,1.0,640.0,18333.0,"Sherman Oaks, CA 91403",449000.0
484,9.0,8.0,5325.0,14841.000000000002,"Van Nuys, CA 91406",2650000.0
485,3.0,3.0,1550.0,8978.0,"Los Angeles, CA 90020",825000.0
486,2.0,2.0,1201.0,7375.0,"Los Angeles, CA 90025",827900.0
487,3.0,2.0,1700.0,16150.5,"Valley Village, CA 91607",999900.0
488,2.0,2.0,1575.0,,"Pacific Palisades, CA 90272",1195000.0
489,5.0,5.0,1800.0,6715.0,,829000.0
490,3.0,2.0,1208.0,4818.0,"Los Angeles, CA 90041",1099000.0
491,2.0,1.0,952.0,7501.0,"Los Angeles, CA 90032",981000.0
492,4.0,2.0,1504.0,6349.0,"Woodland Hills, CA 91364",949500.0
493,6.0,3.0,1640.0,7513.0,"Los Angeles, CA 90023",990000.0
494,4.0,3.0,3000.0,5955.0,"Los Angeles, CA 90069",2349000.0
495,3.0,3.5,2065.0,7588.0,"Sherman Oaks, CA 91401",1699000.0
496,3.0,2.0,1399.0,12658.5,"Los Angeles, CA 90035",949000.0
497,3.0,2.5,2280.0,11349.0,"Studio City, CA 91604",1999999.0
498,5.0,6.0,4601.0,20515.5,"Los Angeles, CA 90046",5800000.0
499,3.0,5.0,3234.0,789191.9999999999,"Los Angeles, CA 90067",2699000.0
500,3.0,2.0,2112.0,4112.0,"Venice, CA 90291",2495000.0
501,4.0,4.0,3172.0,16150.5,"Los Angeles, CA 90049",3999000.0
502,5.0,7.0,7648.0,42340.5,"Los Angeles, CA 90077",4499000.0
503,5.0,4.0,4000.0,5789.0,"Los Angeles, CA 90069",3294000.0
504,4.0,2.5,1500.0,5400.0,"Los Angeles, CA 90003",520000.0
505,3.0,2.5,1126.0,117855.00000000001,"Sylmar, CA 91342",425000.0
506,4.0,2.5,1633.0,100394.99999999999,"Harbor City, CA 90710",685000.0
507,2.0,1.0,640.0,5041.0,"Los Angeles, CA 90001",475000.0
508,2.0,1.5,855.0,48451.50000000001,"Van Nuys, CA 91405",399950.0
509,5.0,3.0,2824.0,5106.0,"Los Angeles, CA 90003",719000.0
510,2.0,2.0,988.0,15714.0,"North Hollywood, CA 91605",329999.0
511,5.0,3.0,1821.0,5428.0,"Los Angeles, CA 90003",775000.0
512,,,2562.0,4000.0,"Los Angeles, CA 90003",710000.0
513,2.0,3.0,1469.0,697527.0,"Los Angeles, CA 90042",768000.0
514,3.0,3.0,1796.0,4319.0,"Tujunga, CA 91040",849950.0
515,3.0,1.0,864.0,3809.0,"Highland Park, CA 90042",698000.0
516,4.0,2.0,1719.0,4963.0,,699900.0
517,4.0,3.0,2124.0,8256.0,"Northridge, CA 91324",849950.0
518,6.0,5.0,2823.0,7510.0,"Highland Park, CA 90065",1499000.0
519,3.0,2.0,1052.0,5792.0,"Los Angeles, CA 90044",625000.0
520,2.0,2.0,1260.0,5003.0,"San Pedro, CA 90731",679900.0
521,6.0,6.0,4776.0,7205.0,"Los Angeles, CA 90006",1370000.0
522,5.0,3.0,2311.0,8402.0,"Granada Hills, CA 91344",925000.0
523,4.0,2.5,1895.0,8465.0,"West Hills, CA 91307",899999.0
524,4.0,2.0,1574.0,5023.0,"Harbor City, CA 90710",799000.0
525,3.0,2.0,1287.0,,"Canoga Park, CA 91304",792000.0
526,3.0,2.0,1494.0,6661.0,"Lake Balboa, CA 91406",839000.0
527,5.0,3.0,3527.0,,"San Pedro, CA 90732",
528,3.0,3.0,1606.0,5998.0,"Playa Del Rey, CA 90293",1600000.0
529,3.0,3.0,1568.0,4800.0,"Los Angeles, CA 90016",850000.0
530,4.0,4.0,2812.0,6999.0,"Toluca Lake, CA 91602",1800000.0
531,4.0,3.0,3337.0,,"San Pedro, CA 90732",
532,3.0,2.0,1510.0,5210.0,"Los Angeles, CA 90026",1699000.0
533,6.0,6.0,6947.0,20952.0,"Beverly Hills, CA 90210",10150000.0
534,4.0,3.0,2247.0,7996.0,"Studio City, CA 91604",2149000.0
535,3.0,2.5,1846.0,5336.0,"Los Angeles, CA 90035",2199000.0
536,3.0,2.0,1692.0,5576.0,"Venice, CA 90291",1995000.0
537,3.0,2.0,1559.0,5501.0,"Westchester, CA 90045",1250000.0
538,4.0,1.0,1536.0,7501.0,,2250000.0
539,3.0,2.5,1746.0,36229.5,"Los Angeles, CA 90024",1199950.0
540,10.0,10.0,4320.0,8082.0,"Los Angeles, CA 90029",2175000.0
541,4.0,4.5,4079.0,7361.0,"Brentwood, CA 90049",3795000.0
542,12.0,11.0,7885.0,7896.0,"Los Angeles, CA 90029",2750000.0
543,4.0,2.0,1917.0,5723.0,"Los Angeles, CA 90066",1499000.0
544,3.0,3.0,2312.0,3859.0,"Pacific Palisades, CA 90272",4250000.0
545,11.0,5.0,4820.0,11349.0,"Los Angeles, CA 90029",2350000.0
546,4.0,3.0,2707.0,5688.0,"Winnetka, CA 91306",495000.0
547,2.0,2.0,1200.0,4000.0,"Los Angeles, CA 90033",509000.0
548,3.0,2.0,1397.0,5200.0,"Los Angeles, CA 90043",839000.0
549,3.0,2.0,1430.0,,"Los Angeles, CA 90005",690000.0
550,3.0,2.0,1447.0,6000.0,"Los Angeles, CA 90063",599000.0
551,2.0,1.0,784.0,4056.0,"Los Angeles, CA 90047",495000.0
552,4.0,3.0,2999.0,7494.0,"Los Angeles, CA 90048",1629000.0
553,2.0,1.0,798.0,6739.0,"San Fernando, CA 91340",585000.0
554,2.0,1.0,1138.0,5205.0,"Los Angeles, CA 90027",985000.0
555,4.0,4.0,2996.0,2996.0,"Los Angeles, CA 90007",1100000.0
556,5.0,5.0,2792.0,5698.0,"Los Angeles, CA 90062",1099800.0
557,2.0,1.5,1075.0,,"Harbor City, CA 90710",559800.0
558,3.0,2.0,1392.0,7801.0,"Granada Hills, CA 91344",725000.0
559,2.0,2.0,1408.0,80316.0,"Los Angeles, CA 90049",875000.0
560,1.0,1.0,790.0,75078.0,"Los Angeles, CA 90015",560000.0
561,2.0,2.0,1281.0,177655.5,"Los Angeles, CA 90034",649000.0
562,2.0,2.0,847.0,,"Los Angeles, CA 90065",750000.0
563,,1.0,565.0,170235.0,"Los Angeles, CA 90017",680000.0
564,3.0,3.0,2325.0,7778.0,"Los Angeles, CA 90065",1699000.0
565,4.0,4.0,2784.0,6492.0,"Los Angeles, CA 90038",1485000.0
566,2.0,2.5,1254.0,12658.5,"Los Angeles, CA 90025",899000.0
567,11.0,11.0,7640.0,6996.0,"Los Angeles, CA 90033",1995000.0
568,3.0,2.0,1145.0,7061.0,"Studio City, CA 91604",1190000.0
569,5.0,6.0,2675.0,18333.0,"Los Angeles, CA 91344",2300000.0
570,2.0,2.5,2000.0,39721.5,"Marina del Rey, CA 90292",1890000.0
571,16.0,8.0,5837.0,8504.0,"Los Angeles, CA 90047",1795000.0
572,5.0,3.0,2503.0,14404.5,"Woodland Hills, CA 91367",1599950.0
573,5.0,5.5,4072.0,44086.5,"Sherman Oaks, CA 91423",3895000.0
574,5.0,4.5,4221.0,12658.5,"Beverly Hills, CA 90210",5750000.0
575,,7.0,2532.0,4770.0,"Los Angeles, CA 90041",1550000.0
576,2.0,2.5,2217.0,539950.5,"Marina del Rey, CA 90292",1400000.0
577,3.0,3.0,2400.0,8721.0,"Los Angeles, CA 90049",1895000.0
578,2.0,1.0,996.0,6190.0,"Los Angeles, CA 90025",1350000.0
579,7.0,4.0,4465.0,6482.0,"Los Angeles, CA 90024",2400000.0
580,11.0,6.0,4073.0,6617.0,"Los Angeles, CA 90026",2825000.0
581,3.0,3.5,4200.0,10039.5,"Los Angeles, CA 90046",4475000.0
582,2.0,2.0,1947.0,,"Los Angeles, CA 90069",2387102.0
583,4.0,4.5,4119.0,15714.0,"Beverly Hills, CA 90210",8995000.0
584,3.0,3.5,3083.0,33174.0,"Los Angeles, CA 90024",2695000.0
585,2.0,2.5,1933.0,,"Los Angeles, CA 90069",2283465.0
586,2.0,2.5,2397.0,,"Los Angeles, CA 90069",2643953.0
587,21.0,20.0,12209.0,12658.5,"Los Angeles, CA 90034",4695000.0
588,2.0,2.0,1464.0,,"Mission Hills, CA 91345",199999.0
589,3.0,1.0,1596.0,6747.0,"San Fernando, CA 91340",659000.0
590,2.0,1.0,624.0,5324.0,"Los Angeles, CA 90002",425000.0
591,8.0,9.5,17800.0,87300.0,"Los Angeles, CA 90077",59500000.0
592,2.0,2.0,1200.0,17896.5,"Los Angeles, CA 90006",650000.0
593,3.0,2.0,1325.0,6712.0,"East Los Angeles, CA 90023",599888.0
594,2.0,2.0,956.0,16150.5,"Valley Glen, CA 91401",399900.0
595,4.0,3.0,2216.0,7524.0,"Chatsworth, CA 91311",874999.0
596,3.0,2.0,898.0,4921.0,"Los Angeles, CA 90043",699500.0
597,2.0,2.0,1378.0,228289.50000000003,"Encino, CA 91316",589000.0
598,3.0,1.0,1493.0,4082.0,"Los Angeles, CA 90044",795000.0
599,3.0,2.0,2019.0,7640.0,"North Hills, CA 91343",849500.0
600,4.0,2.5,2009.0,10912.5,"Northridge, CA 91325",949900.0
601,3.0,2.0,1791.0,6508.0,"Reseda, CA 91335",838900.0
602,3.0,2.0,1288.0,29682.000000000004,"Chatsworth, CA 91311",549000.0
603,5.0,5.0,3001.0,19642.5,"West Hills, CA 91307",1599000.0
604,7.0,,,6002.0,"Los Angeles, CA 90018",1049000.0
605,5.0,3.0,3225.0,35356.5,"Sherwood Forest, CA 91325",1599950.0
606,4.0,5.0,5575.0,12658.5,"Los Angeles, CA 90024",10750000.0
607,5.0,4.5,4300.0,7835.0,"Porter Ranch, CA 91326",1850000.0
608,3.0,2.0,1594.0,5903.0,"Leimert Park, CA 90008",1249900.0
609,2.0,2.0,1441.0,175909.5,"Chatsworth, CA 91311",470000.0
610,2.0,3.0,1210.0,20079.0,"Brentwood, CA 90049",825000.0
611,1.0,2.0,925.0,32301.0,"Los Angeles, CA 90046",525000.0
612,2.0,3.0,1733.0,28372.5,"Los Angeles, CA 90024",995000.0
613,3.0,4.0,1992.0,7301.0,"Los Angeles, CA 90027",1999999.0
614,3.0,3.5,2490.0,5780.0,"Beverly Hills, CA 90210",3000000.0
615,3.0,2.0,1368.0,5603.0,"Los Angeles, CA 90019",1349900.0
616,6.0,7.0,10640.0,66784.5,"Encino, CA 91316",5295000.0
617,5.0,5.5,3751.0,7813.0,"Los Angeles, CA 90069",5995000.0
618,4.0,4.5,3083.0,18769.5,"Los Angeles, CA 90027",3300000.0
619,5.0,6.0,5844.0,17023.5,"Los Angeles, CA 90024",9400000.0
620,4.0,3.0,3367.0,14841.000000000002,"Los Angeles, CA 90049",2995000.0
621,4.0,4.0,3512.0,13531.5,"Sherman Oaks, CA 91403",2695000.0
622,4.0,5.0,2581.0,3672.0,"Venice, CA 90291",2749500.0
623,3.0,2.0,1323.0,5415.0,"Los Angeles, CA 90039",1200000.0
624,,,7923.0,8750.0,"Los Angeles, CA 90007",2995000.0
625,2.0,1.0,962.0,6869.0,"Los Angeles, CA 90025",1787000.0
626,4.0,2.5,2020.0,7218.0,"Sherman Oaks, CA 91423",1275000.0
627,4.0,4.0,3748.0,7196.0,"Los Angeles, CA 90066",2999000.0
628,3.0,2.5,1469.0,,"Los Angeles, CA 90035",1035000.0
629,3.0,3.0,1886.0,1325.0,,1349000.0
630,2.0,1.0,1870.0,5626.0,"Los Angeles, CA 90037",625000.0
631,3.0,1.0,1158.0,4473.0,"Lincoln Heights, CA 90031",499900.0
632,4.0,2.0,2436.0,6352.0,"Los Angeles, CA 90037",650000.0
633,5.0,3.0,2724.0,7410.0,"Sun Valley, CA 91352",989900.0
634,5.0,,1984.0,5383.0,"Los Angeles, CA 90037",599000.0
635,4.0,3.0,3300.0,9083.0,"Panorama City, CA 91402",770000.0
636,1.0,1.0,830.0,64165.5,"Los Angeles, CA 90010",668000.0
637,1.0,1.0,690.0,64165.5,"Los Angeles, CA 90010",538000.0
638,8.0,6.0,5114.0,20952.0,"Tarzana, CA 91335",1790000.0
639,2.0,1.0,844.0,5517.0,"Wilmington, CA 90744",549000.0
640,2.0,1.0,836.0,3816.0,"Los Angeles, CA 90059",475000.0
641,2.0,2.0,1029.0,50634.0,"Arleta, CA 91331",499000.0
642,3.0,3.5,1539.0,6426.0,"Reseda, CA 91335",749000.0
643,4.0,2.0,1500.0,5508.0,"Los Angeles, CA 90022",620000.0
644,2.0,2.0,1107.0,11349.0,"Los Angeles, CA 90020",699000.0
645,3.0,3.0,1259.0,18769.5,"Los Angeles, CA 90020",709000.0
646,1.0,1.0,690.0,27063.0,"Los Angeles, CA 90017",479000.0
647,4.0,3.0,3311.0,17896.5,"Granada Hills, CA 91344",1475000.0
648,5.0,4.0,2227.0,5953.0,"Woodland Hills, CA 91364",1100000.0
649,4.0,3.0,2554.0,8734.0,"Los Angeles, CA 90043",1680000.0
650,9.0,6.0,2738.0,10476.0,,970000.0
651,2.0,2.0,1062.0,2666.0,"Los Angeles, CA 90016",999000.0
652,2.0,2.0,1048.0,177218.99999999997,"Playa Del Rey, CA 90293",625000.0
653,5.0,4.0,2415.0,5053.0,"Los Angeles, CA 90047",850000.0
654,4.0,2.0,1558.0,2500.0,"Los Angeles, CA 90066",982000.0
655,6.0,6.0,4684.0,6750.0,"Los Angeles, CA 90019",1975000.0
656,2.0,2.0,1500.0,68094.0,"Playa Del Rey, CA 90293",799000.0
657,5.0,3.0,2845.0,13968.0,"Woodland Hills, CA 91367",1249000.0
658,3.0,2.0,1568.0,8249.0,"Granada Hills, CA 91344",770000.0
659,3.0,2.0,1570.0,9928.0,"Encino, CA 91436",1450000.0
660,4.0,2.0,1600.0,5000.0,"San Pedro, CA 90731",759000.0
661,3.0,2.5,1456.0,5837.0,"Los Angeles, CA 90065",1099000.0
662,4.0,2.0,1300.0,8128.0,"West Hills, CA 91307",888000.0
663,4.0,3.0,3048.0,8947.0,"Los Angeles, CA 90019",2899000.0
664,7.0,4.0,2652.0,4801.0,"San Pedro, CA 90731",1195000.0
665,3.0,4.5,4810.0,29245.5,"Los Angeles, CA 90077",7395000.0
666,,,4540.0,5913.0,"Los Angeles, CA 90006",2650000.0
667,3.0,2.0,1950.0,5850.0,"Los Angeles, CA 90035",1626000.0
668,6.0,6.0,5677.0,7157.0,"Los Angeles, CA 90036",3195000.0
669,6.0,6.5,7075.0,8063.0,"Los Angeles, CA 90049",10895000.0
670,3.0,2.5,2000.0,34047.0,"Marina del Rey, CA 90292",1300000.0
671,6.0,4.0,3777.0,6499.0,"Los Angeles, CA 90069",2988000.0
672,3.0,2.5,1542.0,30118.499999999996,"Van Nuys, CA 91406",549900.0
673,3.0,2.0,1078.0,236146.5,"Canoga Park, CA 91304",389000.0
674,3.0,2.0,996.0,61109.99999999999,"Pacoima, CA 91331",399000.0
675,3.0,2.0,1350.0,8388.0,"Arleta, CA 91331",535000.0
676,2.0,1.0,860.0,104323.5,"Sylmar, CA 91342",324500.0
677,3.0,2.0,1078.0,236146.5,"Canoga Park, CA 91304",388000.0
678,2.0,2.0,966.0,258844.5,"Tarzana, CA 91356",429000.0
679,2.0,2.0,979.0,258844.5,"Tarzana, CA 91356",419000.0
680,3.0,3.0,1278.0,123093.0,"Panorama City, CA 91402",485000.0
681,4.0,3.0,2106.0,4800.0,"Los Angeles, CA 90043",1149000.0
682,2.0,2.0,910.0,218686.5,"Tarzana, CA 91356",399999.0
683,4.0,4.5,5280.0,11785.5,"Porter Ranch, CA 91326",3299000.0
684,2.0,2.5,1130.0,33174.0,"Los Angeles, CA 90028",735000.0
685,3.0,2.5,1413.0,154084.5,"Porter Ranch, CA 91326",585000.0
686,4.0,3.5,2100.0,1856.0,"Van Nuys, CA 91405",850000.0
687,3.0,3.0,1420.0,10476.0,"Los Angeles, CA 90057",730000.0
688,4.0,2.0,1744.0,5876.0,"Los Angeles, CA 90044",795000.0
689,2.0,1.0,748.0,1982.0,"Culver City, CA 90230",799000.0
690,5.0,5.0,2833.0,6795.0,"Los Angeles, CA 90062",899000.0
691,4.0,3.0,2628.0,5325.0,"Reseda, CA 91335",875000.0
692,4.0,2.5,2247.0,12222.000000000002,"West Hills, CA 91307",999900.0
693,2.0,2.0,1042.0,103014.0,"Los Angeles, CA 90012",640000.0
694,4.0,3.5,2340.0,5083.0,"Los Angeles, CA 90068",1995000.0
695,2.0,2.0,1151.0,108252.0,"Los Angeles, CA 90068",625000.0
696,4.0,2.0,1875.0,9170.0,"West Hills, CA 91307",1200000.0
697,3.0,1.0,1070.0,5348.0,"San Pedro, CA 90732",749000.0
698,3.0,3.0,2504.0,9100.0,"Valley Village, CA 91607",1399000.0
699,14.0,10.0,5190.0,6050.0,"Los Angeles, CA 90011",2100000.0
700,3.0,3.0,2207.0,5210.0,"Los Angeles, CA 90019",1475000.0
701,4.0,3.0,1829.0,7531.0,"Northridge, CA 91343",785000.0
702,3.0,1.0,1060.0,7313.0,"Los Angeles, CA 90032",739000.0
703,2.0,1.5,1074.0,223051.5,"Woodland Hills, CA 91367",649999.0
704,5.0,4.0,2715.0,6351.0,"Los Angeles, CA 90038",2295000.0
705,3.0,2.0,1362.0,7503.0,"West Hills, CA 91304",799999.0
706,3.0,2.0,1570.0,9378.0,"West Hills, CA 91307",999000.0
707,4.0,4.5,4552.0,14841.000000000002,"Beverly Hills, CA 90210",4950000.0
708,3.0,2.0,1500.0,6000.0,"Encino, CA 91316",1299950.0
709,4.0,3.0,2344.0,8886.0,"Los Angeles, CA 90065",1395000.0
710,4.0,3.5,3115.0,7375.0,"Los Angeles, CA 90049",2295000.0
711,3.0,3.5,,1341.0,"Los Angeles, CA 90038",1449000.0
712,6.0,4.0,3874.0,3093.0,"Marina del Rey, CA 90292",3295000.0
713,30.0,27.0,14804.0,6599.0,"Los Angeles, CA 90064",6750000.0
714,4.0,2.0,1631.0,5102.0,"Los Angeles, CA 90011",599000.0
715,2.0,,1130.0,101093400.0,"Los Angeles, CA 90063",739000.0
716,3.0,2.0,1230.0,26626.5,"Canoga Park, CA 91303",449000.0
717,2.0,2.0,1256.0,42340.5,"Encino, CA 91316",529950.0
718,,,7405.0,2755.0,"Los Angeles, CA 90037",1099000.0
719,2.0,2.0,1142.0,357057.0,"San Pedro, CA 90732",475000.0
720,,,1839.0,5503.0,"Los Angeles, CA 90062",819000.0
721,1.0,1.0,630.0,58491.0,"Winnetka, CA 91306",318000.0
